time_s,angle_deg
0.0792117490000237,-23168.994166666667
0.07960247799996978,-428751.0047222222
0.08112842899993211,-23168.994166666667
0.08175611699994079,-428751.0047222222
0.08306845300000987,-23168.994166666667
0.08343382199996086,-428751.0047222222
0.08508227699996951,-23168.994166666667
0.08566393900002822,-428751.0047222222
0.08707080199997108,-23168.994166666667
0.08743436499992185,-428751.0047222222
0.08908745500002624,-23168.994166666667
0.08944890800000849,-428751.0047222222
0.09092309799996201,-23168.994166666667
0.09131857900001705,-428751.0047222222
0.09261517300001287,-23168.994166666667
0.09298648300000423,-428751.0047222222
0.09420129299996916,-23168.994166666667
0.09459658200000831,-428751.0047222222
0.09611768899992512,-23168.994166666667
0.09675517099992703,-428751.0047222222
0.09815834599999107,-23168.994166666667
0.09876080300000467,-428751.0047222222
0.10014612099996612,-23168.994166666667
0.1005689659999689,-428751.0047222222
0.10211662599999727,-23168.994166666667
0.10274052099998698,-428751.0047222222
0.1040088749999768,-23168.994166666667
0.10458093399995505,-428751.0047222222
0.10560318799991819,-23168.994166666667
0.106000870999992,-428751.0047222222
0.10736527300002763,-23168.994166666667
0.10784876299999269,-428751.0047222222
0.10921027099993807,-23168.994166666667
0.10964230599995517,-428751.0047222222
0.11110186799999155,-23168.994166666667
0.11170469899991531,-428751.0047222222
0.11293955899998309,-23168.994166666667
0.1133176559999356,-428751.0047222222
0.11462685499998315,-23168.994166666667
0.11501951799994004,-428751.0047222222
0.11626964200002021,-23168.994166666667
0.11700786899996274,-428751.0047222222
0.11822192900001482,-23168.994166666667
0.11861722599996938,-428751.0047222222
0.12021555299997999,-23168.994166666667
0.12064560299995719,-428751.0047222222
0.12222846999998183,-23168.994166666667
0.12282251299996005,-428751.0047222222
0.12409741699991628,-23168.994166666667
0.12452075299995613,-428751.0047222222
0.1261080189999575,-23168.994166666667
0.12671653099994273,-428751.0047222222
0.12815034499999456,-23168.994166666667
0.12875142399991546,-428751.0047222222
0.13015318499992645,-23168.994166666667
0.13076186099999632,-428751.0047222222
0.13215300100000604,-23168.994166666667
0.13275126700000328,-428751.0047222222
0.13415342099995087,-23168.994166666667
0.13475986899993586,-428751.0047222222
0.13614956499998243,-23168.994166666667
0.1366808210000272,-428751.0047222222
0.1381435309999688,-23168.994166666667
0.13857146199995896,-428751.0047222222
0.1402166440000201,-23168.994166666667
0.14064738799993393,-428751.0047222222
0.14201736600000459,-23168.994166666667
0.14263386499999342,-428751.0047222222
0.14401218699993024,-23168.994166666667
0.14455712699998458,-428751.0047222222
0.14574273300002005,-23168.994166666667
0.1461195699999962,-428751.0047222222
0.1472330650000231,-23168.994166666667
0.1478860249999343,-428751.0047222222
0.14907399799994892,-23168.994166666667
0.14967949300000782,-428751.0047222222
0.15087459400001535,-23168.994166666667
0.15126335999991625,-428751.0047222222
0.15257562499994037,-23168.994166666667
0.15295798099998592,-428751.0047222222
0.1541902010000058,-23168.994166666667
0.15461261699999795,-428751.0047222222
0.15608335699994313,-23168.994166666667
0.15646581800001513,-428751.0047222222
0.15780480599994462,-23168.994166666667
0.15838787500001672,-428751.0047222222
0.15919781100001273,-23168.994166666667
0.1598353419999512,-428751.0047222222
0.16088589100002082,-23168.994166666667
0.16126379199999974,-428751.0047222222
0.16233628499992392,-23168.994166666667
0.16295340399994984,-428751.0047222222
0.16399571800002377,-23168.994166666667
0.16459798199991837,-428751.0047222222
0.16601965600000312,-23168.994166666667
0.16649348800001462,-428751.0047222222
0.16774163999991742,-23168.994166666667
0.16812011000001803,-428751.0047222222
0.17313705799995205,-23168.994166666667
0.17365576700001384,-428751.0047222222
0.180033099999946,-23168.994166666667
0.18009016500002417,-428751.0047222222
0.18010456399997565,-23168.994166666667
0.1801108969999632,-428751.0047222222
0.1815305189999208,-23168.994166666667
0.18209895400002551,-428751.0047222222
0.18317447699996592,-23168.994166666667
0.18364321399997152,-428751.0047222222
0.1851928159999261,-23168.994166666667
0.1856158809999897,-428751.0047222222
0.18986367399998016,-23168.994166666667
0.19025911899996117,-428751.0047222222
0.19424482800002352,-23168.994166666667
0.1942693909999207,-428751.0047222222
0.2012707760000012,-23168.994166666667
0.20165318299996216,-428751.0047222222
0.20319447399992896,-23168.994166666667
0.20362959699991734,-428751.0047222222
0.20525449399997342,-23168.994166666667
0.20563712299997405,-428751.0047222222
0.20719120599994767,-23168.994166666667
0.2076195459999326,-428751.0047222222
0.21513520799999242,-23168.994166666667
0.2154476179999847,-428751.0047222222
0.21705884499999684,-23168.994166666667
0.21766933699996116,-428751.0047222222
0.2191552670000192,-23168.994166666667
0.2197498729999552,-428751.0047222222
0.2229772050000065,-23168.994166666667
0.22349473600002057,-428751.0047222222
0.2260452749999331,-23168.994166666667
0.22612707899997986,-428751.0047222222
0.22800653399997373,-23168.994166666667
0.22848182899997482,-428751.0047222222
0.23327609799991933,-23168.994166666667
0.2334536759999537,-428751.0047222222
0.2352496749999773,-23168.994166666667
0.23526110399996014,-428751.0047222222
0.23854193199997553,-23168.994166666667
0.23893120000002455,-428751.0047222222
0.24043986499998482,-23168.994166666667
0.24087151300000187,-428751.0047222222
0.2431166740000208,-23168.994166666667
0.2431889649999448,-428751.0047222222
0.24618852399999014,-23168.994166666667
0.24677762599992548,-428751.0047222222
0.24854332999996132,-23168.994166666667
0.24896309799999017,-428751.0047222222
0.2502974220000169,-23168.994166666667
0.2507761759999312,-428751.0047222222
0.25265789000002314,-23168.994166666667
0.25300322099997175,-428751.0047222222
0.2546194760000162,-23168.994166666667
0.2550253119999297,-428751.0047222222
0.2562233159999323,-23168.994166666667
0.25667124099993543,-428751.0047222222
0.25777991999996175,-23168.994166666667
0.2582377029999634,-428751.0047222222
0.25960380799995164,-23168.994166666667
0.2600972459999866,-428751.0047222222
0.26219268199997714,-23168.994166666667
0.26258396799994443,-428751.0047222222
0.26416071300002386,-23168.994166666667
0.26476762699996925,-428751.0047222222
0.26601485899993804,-23168.994166666667
0.26648884099995485,-428751.0047222222
0.2680195159999812,-23168.994166666667
0.2685784990000002,-428751.0047222222
0.2699942069999679,-23168.994166666667
0.27056559400000424,-428751.0047222222
0.2719792939999479,-23168.994166666667
0.2725390890000199,-428751.0047222222
0.2739968719999979,-23168.994166666667
0.2744729409999991,-428751.0047222222
0.2758012859999326,-23168.994166666667
0.27623931300001914,-428751.0047222222
0.27754017199993086,-23168.994166666667
0.2779687779999449,-428751.0047222222
0.27927011299993865,-23168.994166666667
0.2797111339999674,-428751.0047222222
0.28142686699993646,-23168.994166666667
0.2818407859999752,-428751.0047222222
0.2832365020000225,-23168.994166666667
0.28373710899995785,-428751.0047222222
0.2851394499999742,-23168.994166666667
0.28577306599993335,-428751.0047222222
0.28708072199992785,-23168.994166666667
0.2874338340000122,-428751.0047222222
0.28908432399998674,-23168.994166666667
0.28956121999999596,-428751.0047222222
0.2909746929999528,-23168.994166666667
0.29147569999997813,-428751.0047222222
0.2929778359999773,-23168.994166666667
0.29333319699992444,-428751.0047222222
0.2944500959999914,-23168.994166666667
0.2949807659999806,-428751.0047222222
0.29623959499997454,-23168.994166666667
0.29673308899998574,-428751.0047222222
0.29827167199994165,-23168.994166666667
0.29870701799995913,-428751.0047222222
0.30032323599994015,-23168.994166666667
0.3007713079999803,-428751.0047222222
0.30230390700000953,-23168.994166666667
0.30276052099998196,-428751.0047222222
0.3042458300000135,-23168.994166666667
0.3046455649999871,-428751.0047222222
0.3067040979999547,-23168.994166666667
0.30698001600001135,-428751.0047222222
0.3085355370000116,-23168.994166666667
0.30896578299996236,-428751.0047222222
0.31060995699999694,-23168.994166666667
0.3110207569999375,-428751.0047222222
0.3124575780000214,-23168.994166666667
0.3128212880000092,-428751.0047222222
0.31427687399991555,-23168.994166666667
0.31473151099999086,-428751.0047222222
0.3162547979999317,-23168.994166666667
0.3166853779999883,-428751.0047222222
0.31844421999994665,-23168.994166666667
0.3190215459999308,-428751.0047222222
0.3205410309999479,-23168.994166666667
0.32097105799994097,-428751.0047222222
0.32260728799997196,-23168.994166666667
0.3230223159999923,-428751.0047222222
0.32443430699993314,-23168.994166666667
0.3249128269999346,-428751.0047222222
0.3262543859999596,-23168.994166666667
0.3266969589999462,-428751.0047222222
0.329321039999968,-23168.994166666667
0.33008798299999853,-428751.0047222222
0.33091659699994125,-23168.994166666667
0.3313212900000053,-428751.0047222222
0.33407683600000837,-23168.994166666667
0.334645792999936,-428751.0047222222
0.33586550699999407,-23168.994166666667
0.3362497030000213,-428751.0047222222
0.33779979500002355,-23168.994166666667
0.33824034700000993,-428751.0047222222
0.3392756209999561,-23168.994166666667
0.3400191349999204,-428751.0047222222
0.3414358979999861,-23168.994166666667
0.34199904699994477,-428751.0047222222
0.3433997160000217,-23168.994166666667
0.3438305060000175,-428751.0047222222
0.34523512199996276,-23168.994166666667
0.345775372999924,-428751.0047222222
0.3470836550000058,-23168.994166666667
0.34744857700002285,-428751.0047222222
0.34907112399992,-23168.994166666667
0.34958588099993904,-428751.0047222222
0.3506991299999527,-23168.994166666667
0.35105811999994785,-428751.0047222222
0.3523450899999716,-23168.994166666667
0.3528319879999344,-428751.0047222222
0.354241434999949,-23168.994166666667
0.3546779590000142,-428751.0047222222
0.3562263769999845,-23168.994166666667
0.35666590899995754,-428751.0047222222
0.3584235419999686,-23168.994166666667
0.3588523720000012,-428751.0047222222
0.36020590800001173,-23168.994166666667
0.36063422199993056,-428751.0047222222
0.3620965489999435,-23168.994166666667
0.3627023529999178,-428751.0047222222
0.36379102099999727,-23168.994166666667
0.364229086000023,-428751.0047222222
0.3656072049999466,-23168.994166666667
0.36602338900001996,-428751.0047222222
0.3676174099999798,-23168.994166666667
0.3680302999999867,-428751.0047222222
0.3694263410000076,-23168.994166666667
0.36979324100002486,-428751.0047222222
0.3712317339999345,-23168.994166666667
0.3716618319999725,-428751.0047222222
0.3734286809999503,-23168.994166666667
0.3739247029999433,-428751.0047222222
0.3753405950000115,-23168.994166666667
0.3758160579999412,-428751.0047222222
0.3775518479999391,-23168.994166666667
0.3780306459999565,-428751.0047222222
0.3793437439999252,-23168.994166666667
0.3797977460000084,-428751.0047222222
0.3812285770000017,-23168.994166666667
0.3816627809999318,-428751.0047222222
0.383219983999993,-23168.994166666667
0.383635025999979,-428751.0047222222
0.3852227419999963,-23168.994166666667
0.38566140699992957,-428751.0047222222
0.3872024339999598,-23168.994166666667
0.3877988719999621,-428751.0047222222
0.3890087490000269,-23168.994166666667
0.3895850819999396,-428751.0047222222
0.39117450899993855,-23168.994166666667
0.39159322599994084,-428751.0047222222
0.39301270700002533,-23168.994166666667
0.39348962299993673,-428751.0047222222
0.39471419599999535,-23168.994166666667
0.39509061100000054,-428751.0047222222
0.39651437499992426,-23168.994166666667
0.39694123300000683,-428751.0047222222
0.3985210539999571,-23168.994166666667
0.3990322180000021,-428751.0047222222
0.4005146539999487,-23168.994166666667
0.40111463699997785,-428751.0047222222
0.4021693019999475,-23168.994166666667
0.40263666800001374,-428751.0047222222
0.4042281729999786,-23168.994166666667
0.4046630319999167,-428751.0047222222
0.4063320609999437,-23168.994166666667
0.40663042999995014,-428751.0047222222
0.40825710299998264,-23168.994166666667
0.4087989339999467,-428751.0047222222
0.4102147259999356,-23168.994166666667
0.410588544999996,-428751.0047222222
0.4122868480000079,-23168.994166666667
0.41276367099999334,-428751.0047222222
0.41415098999993916,-23168.994166666667
0.4146620230000053,-428751.0047222222
0.4163134299999456,-23168.994166666667
0.41660218200001964,-428751.0047222222
0.418243308000001,-23168.994166666667
0.41862120700000105,-428751.0047222222
0.4202445060000173,-23168.994166666667
0.4209348399999726,-428751.0047222222
0.4219532380000146,-23168.994166666667
0.4225204769999209,-428751.0047222222
0.4239127109999572,-23168.994166666667
0.4244196129999409,-428751.0047222222
0.42571693200000027,-23168.994166666667
0.4260921929999313,-428751.0047222222
0.4277657879999879,-23168.994166666667
0.4281191929999295,-428751.0047222222
0.4298553469999433,-23168.994166666667
0.43021510599999147,-428751.0047222222
0.4316961170000013,-23168.994166666667
0.43220046199996887,-428751.0047222222
0.43363785999997617,-23168.994166666667
0.43391142999996646,-428751.0047222222
0.4355586949999406,-23168.994166666667
0.4362131859999181,-428751.0047222222
0.4373532309999746,-23168.994166666667
0.4381017519999659,-428751.0047222222
0.43923783299999286,-23168.994166666667
0.4396330480000188,-428751.0047222222
0.44118199499996535,-23168.994166666667
0.44161176299996896,-428751.0047222222
0.44322424599999977,-23168.994166666667
0.443618737999941,-428751.0047222222
0.4451854889999822,-23168.994166666667
0.44561736699995436,-428751.0047222222
0.4473313749999761,-23168.994166666667
0.44800885500001186,-428751.0047222222
0.4491628959999616,-23168.994166666667
0.4496896219999371,-428751.0047222222
0.4511226309999756,-23168.994166666667
0.45172043899992786,-428751.0047222222
0.45312192199992296,-23168.994166666667
0.45354192299998886,-428751.0047222222
0.4550082480000128,-23168.994166666667
0.4555807660000255,-428751.0047222222
0.45708833899993806,-23168.994166666667
0.4575168520000261,-428751.0047222222
0.4590528640000002,-23168.994166666667
0.45966494699996474,-428751.0047222222
0.46109847399998216,-23168.994166666667
0.46152375799999845,-428751.0047222222
0.46316131100002167,-23168.994166666667
0.46355102600000464,-428751.0047222222
0.4651733849999573,-23168.994166666667
0.4657851129999244,-428751.0047222222
0.46701020299997253,-23168.994166666667
0.467590237999957,-428751.0047222222
0.4689924470000051,-23168.994166666667
0.4694644649999873,-428751.0047222222
0.47069813399991745,-23168.994166666667
0.47109574399996745,-428751.0047222222
0.4732823780000217,-23168.994166666667
0.47376841699997385,-428751.0047222222
0.47504486799994083,-23168.994166666667
0.475519759000008,-428751.0047222222
0.4770053999999391,-23168.994166666667
0.47747564700000567,-428751.0047222222
0.4790145829999801,-23168.994166666667
0.479575361000002,-428751.0047222222
0.48098519799998485,-23168.994166666667
0.48145748100000674,-428751.0047222222
0.48267949000000954,-23168.994166666667
0.48321140099994864,-428751.0047222222
0.4851470539999809,-23168.994166666667
0.4854564180000125,-428751.0047222222
0.4869795070000009,-23168.994166666667
0.48754771500000516,-428751.0047222222
0.4890016109999351,-23168.994166666667
0.48951955099994393,-428751.0047222222
0.49098301200001515,-23168.994166666667
0.4915436950000185,-428751.0047222222
0.4929845579999892,-23168.994166666667
0.49345942299999024,-428751.0047222222
0.4947646079999686,-23168.994166666667
0.495179386000018,-428751.0047222222
0.49690202299996145,-23168.994166666667
0.49740909599995575,-428751.0047222222
0.49856589900002746,-23168.994166666667
0.4991256499999963,-428751.0047222222
0.5007334910000054,-23168.994166666667
0.5011660169999459,-428751.0047222222
0.50256651899997,-23168.994166666667
0.5029996580000216,-428751.0047222222
0.504605870999967,-23168.994166666667
0.5050316429999384,-428751.0047222222
0.506548295000016,-23168.994166666667
0.5069883389999177,-428751.0047222222
0.5088086239999257,-23168.994166666667
0.5093674710000187,-428751.0047222222
0.5105884559999367,-23168.994166666667
0.5110757649999869,-428751.0047222222
0.5126350109999294,-23168.994166666667
0.5131336439999359,-428751.0047222222
0.5145458529999587,-23168.994166666667
0.5149753470000178,-428751.0047222222
0.5169059090000019,-23168.994166666667
0.5173664000000144,-428751.0047222222
0.518543808000004,-23168.994166666667
0.5189713299999994,-428751.0047222222
0.5202563999999938,-23168.994166666667
0.5207426089999672,-428751.0047222222
0.5224525909999329,-23168.994166666667
0.5231583510000064,-428751.0047222222
0.5241409860000203,-23168.994166666667
0.5247687599999153,-428751.0047222222
0.5260195029999295,-23168.994166666667
0.5264900619999935,-428751.0047222222
0.5279546479999908,-23168.994166666667
0.528329140999972,-428751.0047222222
0.5296507439999232,-23168.994166666667
0.5301133649999201,-428751.0047222222
0.5315361689999918,-23168.994166666667
0.5319668710000087,-428751.0047222222
0.5332396019999806,-23168.994166666667
0.5337304859999676,-428751.0047222222
0.5353472429999329,-23168.994166666667
0.5360380299999861,-428751.0047222222
0.5371217260000094,-23168.994166666667
0.5377323949999209,-428751.0047222222
0.5390125369999623,-23168.994166666667
0.5394886880000058,-428751.0047222222
0.5409493369999154,-23168.994166666667
0.5413191960000177,-428751.0047222222
0.5431133429999591,-23168.994166666667
0.5432624129999795,-428751.0047222222
0.5447356199999831,-23168.994166666667
0.545191655999929,-428751.0047222222
0.5467751190000172,-23168.994166666667
0.5472107199999527,-428751.0047222222
0.5485387100000025,-23168.994166666667
0.5489643309999792,-428751.0047222222
0.5506482239999286,-23168.994166666667
0.551094171999921,-428751.0047222222
0.5522450229999549,-23168.994166666667
0.5527226819999669,-428751.0047222222
0.5545152189999953,-23168.994166666667
0.5549400419999984,-428751.0047222222
0.5562442619999501,-23168.994166666667
0.5567222689999198,-428751.0047222222
0.5584369749999496,-23168.994166666667
0.5589966809999396,-428751.0047222222
0.5602445029999217,-23168.994166666667
0.560723052999947,-428751.0047222222
0.5626247530000228,-23168.994166666667
0.5631629759999441,-428751.0047222222
0.5644054439999309,-23168.994166666667
0.564723736000019,-428751.0047222222
0.5664724739999656,-23168.994166666667
0.5667236649999268,-428751.0047222222
0.5685884739999665,-23168.994166666667
0.5692238719999523,-428751.0047222222
0.5705871619999243,-23168.994166666667
0.5710768509999298,-428751.0047222222
0.5722268499999927,-23168.994166666667
0.5726221599999235,-428751.0047222222
0.5745052170000235,-23168.994166666667
0.5750901809999505,-428751.0047222222
0.5762153979999312,-23168.994166666667
0.5766826249999895,-428751.0047222222
0.5785063209999635,-23168.994166666667
0.5789421559999255,-428751.0047222222
0.5805116089999274,-23168.994166666667
0.5809392149999439,-428751.0047222222
0.5824736679999205,-23168.994166666667
0.5830053619999944,-428751.0047222222
0.5842309910000267,-23168.994166666667
0.584623990999944,-428751.0047222222
0.5867213359999823,-23168.994166666667
0.5871609590000162,-428751.0047222222
0.5885134619999235,-23168.994166666667
0.5889329189999444,-428751.0047222222
0.5904755550000118,-23168.994166666667
0.5910140400000046,-428751.0047222222
0.5922230929999159,-23168.994166666667
0.5926178319999735,-428751.0047222222
0.5942367619999231,-23168.994166666667
0.594763172999933,-428751.0047222222
0.5961872560000074,-23168.994166666667
0.5967454709999629,-428751.0047222222
0.5981531139999561,-23168.994166666667
0.5985849840000128,-428751.0047222222
0.6002224169999408,-23168.994166666667
0.6006531309999446,-428751.0047222222
0.602238476000025,-23168.994166666667
0.6026648889999251,-428751.0047222222
0.6042343770000116,-23168.994166666667
0.6046344159999535,-428751.0047222222
0.6062108109999826,-23168.994166666667
0.6065990509999892,-428751.0047222222
0.6083411060000117,-23168.994166666667
0.609126778000018,-428751.0047222222
0.6098991110000043,-23168.994166666667
0.6102938860000222,-428751.0047222222
0.6116232219999347,-23168.994166666667
0.6120189849999633,-428751.0047222222
0.6132591489999868,-23168.994166666667
0.6140038949999962,-428751.0047222222
0.6152340779999577,-23168.994166666667
0.6158248939999567,-428751.0047222222
0.6173392609999837,-23168.994166666667
0.6179956619999984,-428751.0047222222
0.6189823109999679,-23168.994166666667
0.61955448599997,-428751.0047222222
0.620651147999979,-23168.994166666667
0.6210696829999733,-428751.0047222222
0.6223407769999767,-23168.994166666667
0.6228471370000079,-428751.0047222222
0.624509896999939,-23168.994166666667
0.6248739609999348,-428751.0047222222
0.6264382989999149,-23168.994166666667
0.6268598409999413,-428751.0047222222
0.628153062000024,-23168.994166666667
0.628616989999955,-428751.0047222222
0.6302323369999385,-23168.994166666667
0.6307884120000153,-428751.0047222222
0.632159738999917,-23168.994166666667
0.6325648679999176,-428751.0047222222
0.6340167149999161,-23168.994166666667
0.6344890139999961,-428751.0047222222
0.6359106190000148,-23168.994166666667
0.6362686369999437,-428751.0047222222
0.6380282479999551,-23168.994166666667
0.6385880619999398,-428751.0047222222
0.6406243860000131,-23168.994166666667
0.6412665220000235,-428751.0047222222
0.6431637260000116,-23168.994166666667
0.643748344999949,-428751.0047222222
0.6458499149999852,-23168.994166666667
0.6463100439999607,-428751.0047222222
0.6477825189999749,-23168.994166666667
0.6480316369999173,-428751.0047222222
0.6502835279999317,-23168.994166666667
0.6510460289999855,-428751.0047222222
0.6519408890000022,-23168.994166666667
0.652542024000013,-428751.0047222222
0.6537487209999426,-23168.994166666667
0.6540949149999733,-428751.0047222222
0.6560164229999828,-23168.994166666667
0.6564877419999675,-428751.0047222222
0.6583707559999539,-23168.994166666667
0.6588152279999804,-428751.0047222222
0.6601918829999249,-23168.994166666667
0.6605174200000192,-428751.0047222222
0.6620494509999162,-23168.994166666667
0.6626798879999569,-428751.0047222222
0.6644772859999648,-23168.994166666667
0.6652104459999464,-428751.0047222222
0.666109545999916,-23168.994166666667
0.6665741719999687,-428751.0047222222
0.668145858999992,-23168.994166666667
0.6686276729999463,-428751.0047222222
0.6697565519999671,-23168.994166666667
0.6701352300000281,-428751.0047222222
0.6721621799999866,-23168.994166666667
0.6725756590000174,-428751.0047222222
0.6741177420000213,-23168.994166666667
0.6747610669999631,-428751.0047222222
0.6770423759999176,-23168.994166666667
0.6775864730000194,-428751.0047222222
0.6796259640000244,-23168.994166666667
0.6801539049999974,-428751.0047222222
0.681423470000027,-23168.994166666667
0.6817481799999996,-428751.0047222222
0.6838249180000275,-23168.994166666667
0.6842123139999785,-428751.0047222222
0.6862240689999908,-23168.994166666667
0.6866474799999196,-428751.0047222222
0.6883198969999285,-23168.994166666667
0.6885941799999955,-428751.0047222222
0.690346778999924,-23168.994166666667
0.6906169330000012,-428751.0047222222
0.6922382259999722,-23168.994166666667
0.6928627759999699,-428751.0047222222
0.6942412719999993,-23168.994166666667
0.694913296999971,-428751.0047222222
0.6960180669999545,-23168.994166666667
0.6965948839999783,-428751.0047222222
0.69799534699996,-23168.994166666667
0.6984705699999267,-428751.0047222222
0.6996115559999225,-23168.994166666667
0.7000017949999346,-428751.0047222222
0.7015461380000261,-23168.994166666667
0.7019722389999288,-428751.0047222222
0.7036133569999947,-23168.994166666667
0.7041648229999282,-428751.0047222222
0.7057124399999566,-23168.994166666667
0.7062193990000196,-428751.0047222222
0.7078294550000237,-23168.994166666667
0.7082124190000059,-428751.0047222222
0.7124570830000039,-23168.994166666667
0.7130416499999228,-428751.0047222222
0.7157169029999295,-23168.994166666667
0.7161144579999927,-428751.0047222222
0.71821003499997,-23168.994166666667
0.7186081720000175,-428751.0047222222
0.7194846139999527,-23168.994166666667
0.7216649810000035,-23168.994166666667
0.7223552440000276,-428751.0047222222
0.7230835629999319,-23168.994166666667
0.723823988999925,-428751.0047222222
0.7259074979999696,-23168.994166666667
0.7263252929999453,-428751.0047222222
0.729204674000016,-23168.994166666667
0.7298089029999346,-428751.0047222222
0.731535636999979,-23168.994166666667
0.7319712060000256,-428751.0047222222
0.7345129079999424,-23168.994166666667
0.7351310719999447,-428751.0047222222
0.7362003289999848,-23168.994166666667
0.7369249189999891,-428751.0047222222
0.7404565780000212,-23168.994166666667
0.7410717660000046,-428751.0047222222
0.7442291589999286,-23168.994166666667
0.7445318069999303,-428751.0047222222
0.7474965939999265,-23168.994166666667
0.7481247099999564,-428751.0047222222
0.7491640319999533,-23168.994166666667
0.749607941000022,-428751.0047222222
0.7531280250000236,-23168.994166666667
0.7537671979999914,-428751.0047222222
0.7590908099999751,-23168.994166666667
0.7595456419999209,-428751.0047222222
0.761192279999932,-23168.994166666667
0.7618302939999921,-428751.0047222222
0.7632879169999569,-23168.994166666667
0.7635738210000227,-428751.0047222222
0.765475912999932,-23168.994166666667
0.7663540300000022,-428751.0047222222
0.768239456999936,-23168.994166666667
0.7688078469999482,-428751.0047222222
0.7733174389999249,-23168.994166666667
0.7739171519999672,-428751.0047222222
0.775145269999939,-23168.994166666667
0.7755451169999787,-428751.0047222222
0.7775117520000094,-23168.994166666667
0.7780771249999816,-428751.0047222222
0.7799091790000148,-23168.994166666667
0.7803392710000026,-428751.0047222222
0.7822816020000118,-23168.994166666667
0.7826883750000206,-428751.0047222222
0.7868184449999944,-23168.994166666667
0.7874181739999813,-428751.0047222222
0.79112833399995,-23168.994166666667
0.7916512499999726,-428751.0047222222
0.792966698999976,-23168.994166666667
0.7936578259999578,-428751.0047222222
0.794960246999949,-23168.994166666667
0.7955202769999232,-428751.0047222222
0.7972648819999222,-23168.994166666667
0.7981277939999245,-428751.0047222222
0.7998180299999831,-23168.994166666667
0.800245395999923,-428751.0047222222
0.8035126159999209,-23168.994166666667
0.8040843399999176,-428751.0047222222
0.8072960040000225,-23168.994166666667
0.8077173389999643,-428751.0047222222
0.809501389999923,-23168.994166666667
0.8100874909999902,-428751.0047222222
0.8117210760000262,-23168.994166666667
0.8121142229999805,-428751.0047222222
0.816122068000027,-23168.994166666667
0.8166030269999283,-428751.0047222222
0.8210733920000166,-23168.994166666667
0.8214762009999959,-428751.0047222222
0.8232513819999667,-23168.994166666667
0.8237984379999261,-428751.0047222222
0.8281789469999694,-23168.994166666667
0.8285784079999985,-428751.0047222222
0.8313124200000175,-23168.994166666667
0.8317811809999966,-428751.0047222222
0.8332036539999308,-23168.994166666667
0.833638151999935,-428751.0047222222
0.8386255929999606,-23168.994166666667
0.8390927680000004,-428751.0047222222
0.8420884649999607,-23168.994166666667
